주차장명,주소,주차장 종류명,운영구분명,전화번호,주차 면(주차 가능 차량 수),유무료구분명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),"토요일 유,무료 구분명","공휴일 유,무료 구분명",월 정기권 금액,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),일 최대 요금,위도,경도
화곡7-1 주택가공영주차장(구),강서구 화곡동 370-63,노외 주차장,시간제 주차장,02-2699-8671,86,유료,1000,1900,0,0,0,0,유료,유료,50000,50,5,50,5,2000,37.53601946,126.8391666
곰달래주차장(구),양천구 신월동 226-9,노외 주차장,시간제 주차장,02-2699-4029,107,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,0,37.52954694,126.8360691
한울주차장(구),양천구 신월동 957-10,노외 주차장,시간제 주차장,,21,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,0,37.51995355,126.8317642
방화역(서)(시),강서구 방화동 829-1,노외 주차장,시간제 주차장,02-2642-6209,66,유료,900,2200,900,2200,800,2100,무료,무료,65000,100,5,100,5,0,37.57757395,126.8121746
방화역(동)(시),강서구 방화동 830-4,노외 주차장,시간제 주차장,02-2642-6209,66,유료,800,2100,800,2100,800,2100,무료,무료,65000,100,5,100,5,0,37.57730116,126.8133148
개화산역환승(시),강서구 방화동 845-0,노외 주차장,시간제 주차장,02-2662-6415,324,유료,0,2400,0,2400,0,2400,무료,무료,65000,100,5,100,5,0,37.57224302,126.8051898
신우주차장(구),양천구 신월동 166-23,노외 주차장,시간제 주차장,02-2699-7810,107,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,0,37.53444512,126.8285528
화곡5-1 주택가공영주차장(구),강서구 화곡동 1030-33,노외 주차장,시간제 주차장,02-2604-8688,27,유료,900,1800,0,0,0,0,유료,유료,50000,50,5,50,5,2000,37.54391908,126.8397247
공항동(송정역)(시),강서구 공항동 42-8,노외 주차장,시간제 주차장,,11,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,0,37.56034439,126.8106649
가양3동 노외주차장(시),강서구 가양동 1488-12,노외 주차장,시간제 주차장,02-2642-6209,54,유료,900,1900,900,1500,0,0,무료,유료,100000,150,5,150,5,0,37.56033753,126.8597755
화곡2-1 주택가공영주차장(구),강서구 화곡동 167-10,노외 주차장,시간제 주차장,02-2607-1419,60,유료,900,1900,0,0,0,0,유료,유료,50000,50,5,50,5,2000,37.53604907,126.8524573
화곡6-1주택가공영주차장(구),강서구 화곡동 1103-6,노외 주차장,시간제 주차장,02-2607-9113,300,유료,0,2400,0,2400,0,0,무료,유료,70000,100,5,100,5,5000,37.55298682,126.8484342
화곡5-2 주택가공영주차장(구),강서구 화곡동 1056-2,노외 주차장,시간제 주차장,02-2604-8688,25,유료,900,1800,0,0,0,0,유료,유료,50000,50,5,50,5,2000,37.54423955,126.8407541
화곡본-2 주택가공영주차장(구),강서구 화곡동 46-127,노외 주차장,시간제 주차장,02-2607-1570,100,유료,1000,1900,0,0,0,0,유료,유료,50000,50,5,50,5,2000,37.54432744,126.8484532
화곡본-1 주택가공영주차장(구),강서구 화곡동 56-127,노외 주차장,시간제 주차장,02-2065-8751,99,유료,900,1900,0,0,0,0,유료,유료,50000,50,5,50,5,2000,37.53975106,126.8497943
화곡8-2 주택가공영주차장(구),강서구 화곡동 410-4,노외 주차장,시간제 주차장,02-2607-1571,84,유료,900,1900,0,0,0,0,유료,유료,50000,50,5,50,5,2000,37.53771095,126.8503608
영보빌딩(시),강서구 가양동 1480-10,노외 주차장,시간제 주차장,02-2642-6209,79,유료,800,2100,800,2100,800,2100,무료,무료,100000,150,5,150,5,0,37.56332959,126.8530818
구름다리주차장(구),양천구 신월동 915-4,노외 주차장,시간제 주차장,,52,유료,0,2400,0,2400,0,2400,무료,무료,50000,50,5,50,5,0,37.52421803,126.8328852
구로5동마을공동주차장(구),구로구 구로동 549-73,노외 주차장,시간제 주차장,02-839-4875,81,유료,900,1800,0,0,0,0,유료,유료,65000,100,5,100,5,0,37.50085864,126.8860481
구로3동마을주차장(구),구로구 구로동 797-1,노외 주차장,시간제 주차장,,20,유료,1000,1800,0,0,0,0,유료,유료,50000,50,5,50,5,0,37.48502453,126.8884429
효봉공영주차장(구),금천구 시흥동 3-129,노외 주차장,시간제 + 거주자 주차장,,66,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.46077721,126.9109648
구로리공원지하주차장(구),구로구 구로동 139-82,노외 주차장,시간제 주차장,,203,유료,0,2400,0,2400,0,2400,무료,무료,105000,150,5,150,5,0,37.4908967,126.8916049
고척1동마을공동주차장(구),구로구 고척동 52-54,노외 주차장,시간제 주차장,,88,유료,0,2400,0,2400,0,2400,무료,무료,65000,100,5,100,5,0,37.50228329,126.8639327
독산1동공영주차장(구),금천구 독산동 1006-94,노외 주차장,시간제 + 거주자 주차장,,66,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.46497295,126.8948092
독산3동공영주차장(구),금천구 독산동 898-24,노외 주차장,시간제 + 거주자 주차장,,50,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.4794979,126.9063548
구로2동 마을공동주차장(구),구로구 구로동 317-187,노외 주차장,시간제 주차장,02-837-9650,81,유료,0,2400,0,2400,0,2400,무료,무료,65000,100,5,100,5,0,37.4914815,126.8883121
시흥1동 공영주차장(구),금천구 시흥동 555-3,노외 주차장,시간제 주차장,010-2866-8356,82,유료,900,1800,900,1800,900,1800,무료,무료,50000,65,5,0,0,0,37.45065167,126.8967259
독산2동 공영주차장(구),금천구 독산동 1050-17,노외 주차장,시간제 + 거주자 주차장,,66,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.46385909,126.9000615
신길환승(5호선)(구),영등포구 영등포동1가 35-0,노외 주차장,시간제 주차장,02-2069-2440,88,유료,900,1800,0,0,0,0,유료,유료,70000,100,5,100,5,0,37.51775234,126.9146039
영등포본동제1공영(구),영등포구 영등포동 592-10,노외 주차장,시간제 주차장,02-845-2913,194,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,0,37.51440196,126.9091795
시흥3동 공영주차장(구),금천구 시흥동 942-6,노외 주차장,시간제 + 거주자 주차장,,44,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.44294835,126.9057481
가산동공영주차장(구),금천구 가산동 148-28,노외 주차장,시간제 + 거주자 주차장,02-809-0061,130,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.47666086,126.8955775
상인회주차장(시),금천구 시흥동 886-13,노외 주차장,시간제 주차장,02-808-0811,22,유료,900,1800,900,1800,900,1800,무료,무료,0,1000,30,0,0,0,37.45327415,126.9033128
견인보관소 노외(구),금천구 가산동 614-34,노외 주차장,시간제 주차장,02-854-5273,55,유료,0,2400,0,2400,0,2400,무료,무료,100000,300,10,0,0,9000,37.48299347,126.8758199
문래근린공원공영(구),영등포구 문래동3가 60-2,노외 주차장,시간제 주차장,02-2676-1520,50,유료,900,1900,0,0,0,0,유료,유료,0,250,5,250,5,0,37.51544615,126.8937947
문래동공영(구),영등포구 문래동5가 3-0,노외 주차장,시간제 주차장,02-2633-0206,60,유료,900,1800,0,0,0,0,유료,유료,98000,150,5,150,5,0,37.51631443,126.8877957
영등포동제1공영(구),영등포구 영등포동2가 230-0,노외 주차장,시간제 주차장,02-2671-1787,34,유료,630,1900,630,1900,630,1900,무료,무료,140000,150,5,150,5,0,37.52091713,126.910092
당산1동공영(구),영등포구 당산동3가 6-1,노외 주차장,시간제 주차장,02-2635-2388,91,유료,600,2200,0,0,0,0,유료,유료,70000,100,5,100,5,0,37.52376124,126.8996074
신길역사(1호선)(구),영등포구 신길동 54-2,노외 주차장,시간제 주차장,02-831-2399,25,유료,800,1900,800,1900,800,1900,무료,무료,0,100,5,100,5,0,37.51600191,126.91747
당산2동(구),영등포구 당산동 121-105,노외 주차장,시간제 주차장,02-2671-2049,30,유료,900,1800,0,0,0,0,유료,유료,140000,150,5,150,5,0,37.52824898,126.9077945
영등포동제2공영(구),영등포구 영등포동7가 29-122,노외 주차장,시간제 주차장,02-831-4938,28,유료,630,1900,630,1900,630,1900,무료,무료,70000,100,5,100,5,0,37.523784,126.9085816
대림3동공영(구),영등포구 대림동 745-1,노외 주차장,시간제 주차장,02-841-6957,105,유료,600,2200,600,2200,600,2200,무료,무료,65000,50,5,50,5,0,37.4980273,126.9004971
대림2동공영(구),영등포구 대림동 1072-25,노외 주차장,시간제 주차장,02-831-5796,154,유료,0,2400,0,2400,0,2400,무료,무료,65000,50,5,50,5,0,37.49153125,126.8997271
도림초등학교공영(구),영등포구 신길동 285-1,노외 주차장,시간제 주차장,02-845-8453,145,유료,1000,2100,1000,2100,1000,2100,무료,무료,65000,50,5,50,5,0,37.5081015,126.9074586
대림1동공영(구),영등포구 대림동 834-1,노외 주차장,시간제 주차장,02-831-4287,155,유료,600,2200,600,2200,600,2200,무료,무료,70000,100,5,100,5,0,37.49314103,126.9016337
흑석빗물펌프장공영주차장(구),동작구 흑석동 105-0,노외 주차장,시간제 주차장,,45,유료,0,2400,0,2400,0,2400,무료,무료,120000,190,5,190,5,35000,37.50858008,126.9629759
대림어린이공원지하공영(구),영등포구 대림동 870-0,노외 주차장,시간제 주차장,02-845-5505,198,유료,600,2200,600,2200,600,2200,무료,무료,70000,100,5,100,5,0,37.49120884,126.9034886
구릉주차장(구),동작구 신대방동 351-14,노외 주차장,시간제 주차장,,22,유료,800,2300,800,2300,0,0,무료,유료,90000,150,5,150,5,0,37.49873369,126.9274502
서광주차장(구),동작구 신대방동 607-45,노외 주차장,시간제 주차장,,60,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,35000,37.48879884,126.9078418
대방생태공영주차장(구),동작구 대방동 395-1,노외 주차장,시간제 주차장,,36,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,35000,37.50018478,126.9262925
신길4동1마을공원지하공영(구),영등포구 신길동 232-20,노외 주차장,시간제 주차장,02-843-2798,130,유료,0,2400,0,2400,0,2400,무료,무료,65000,50,5,50,5,0,37.50718232,126.9117476
원신공영주차장(구),관악구 신림동 366-0,노외 주차장,시간제 + 거주자 주차장,02-2081-2670,174,유료,0,2400,0,2400,0,2400,무료,무료,0,50,5,50,5,0,37.469935,126.9292853
조원동 제1공영주차장(구),관악구 신림동 571-6,노외 주차장,시간제 + 거주자 주차장,02-2081-2675,108,유료,0,2400,0,2400,0,2400,무료,무료,0,250,5,250,5,0,37.48108305,126.9057404
보라매제1공영주차장(구),관악구 봉천동 110-4,노외 주차장,시간제 + 거주자 주차장,02-2081-2675,133,유료,0,2400,0,2400,0,2400,무료,무료,0,50,5,50,5,0,37.48858808,126.9345485
대치2문화센터(구),강남구 대치동 980-9,노외 주차장,시간제 주차장,02-2176-0913,159,유료,0,2400,0,2400,0,2400,무료,무료,180000,300,5,300,5,25000,37.50227954,127.0642044
행운동제1공영주차장(舊 봉천6동 까치공영주차장)(구),관악구 봉천동 1677-10,노외 주차장,시간제 + 거주자 주차장,02-2081-2675,79,유료,0,2400,0,2400,0,2400,무료,무료,0,150,5,150,5,0,37.47993264,126.9606751
남현동제1공영주차장(舊남현동 거주자우선주차장)(구),관악구 남현동 1063-1,노외 주차장,시간제 + 거주자 주차장,02-2081-2675,65,유료,0,2400,0,2400,0,2400,무료,무료,0,250,5,250,5,0,37.47570006,126.9792942
구룡산2(구),강남구 개포동 126-2,노외 주차장,시간제 주차장,02-572-0648,132,유료,900,1900,0,0,0,0,유료,유료,120000,200,5,200,5,18000,37.47725982,127.0664774
양재주차빌딩(구),서초구 양재동 90-2,노외 주차장,시간제 주차장,02-577-2225,98,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.47860952,127.0413691
일원역(시),강남구 일원동 716-2,노외 주차장,시간제 주차장,02-445-0501,67,유료,900,1900,900,1500,0,0,무료,유료,50000,100,5,100,5,0,37.48468629,127.0840899
탄천주차장(구),강남구 삼성동 171-0,노외 주차장,시간제 주차장,02-2176-0901,926,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,12000,37.51441586,127.0662917
논현로32길15(구),강남구 도곡동 516-2,노외 주차장,시간제 주차장,02-2057-0913,21,유료,900,1900,0,0,0,0,유료,유료,180000,300,5,300,5,25000,37.48430646,127.0434181
도곡로 421(구),강남구 대치동 939-21,노외 주차장,시간제 주차장,02-552-8723,29,유료,900,1900,0,0,0,0,유료,유료,280000,400,5,400,5,30000,37.49782255,127.0564863
사당역 노외주차장(시),서초구 방배동 507-1,노외 주차장,시간제 주차장,02-582-6417,185,유료,0,2400,0,2400,0,2400,무료,무료,130000,250,5,250,5,0,37.47543791,126.9837737
개포동공원(구),강남구 개포동 183-2,노외 주차장,시간제 주차장,02-2176-0915,149,유료,0,2400,0,2400,0,2400,무료,무료,120000,200,5,200,5,18000,37.48949036,127.0662384
대청역(구),강남구 개포동 13-2,노외 주차장,시간제 주차장,02-2176-0940,169,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,12000,37.49495555,127.0793237
구룡산1(구),강남구 개포동 567-25,노외 주차장,시간제 주차장,02-577-0592,92,유료,900,1900,0,0,0,0,유료,유료,120000,200,5,200,5,18000,37.47606698,127.0672849
이수공영주차장(구),서초구 방배동 761-3,노외 주차장,시간제 + 거주자 주차장,02-536-6789,161,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.49609844,126.9852359
시민의숲동측(양재천주차장 포함) 공영주차장(구),서초구 양재동 237-0,노외 주차장,시간제 주차장,02-575-4441,148,유료,800,2100,800,2100,800,2100,무료,무료,140000,500,10,500,10,0,37.4723039,127.0382265
구룡공원구립주차장(구),서초구 양재동 399-0,노외 주차장,시간제 + 거주자 주차장,02-3462-2224,132,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.47153994,127.0487626
도곡로 327(구),강남구 역삼동 765-22,노외 주차장,시간제 주차장,02-568-8869,22,유료,900,1900,0,0,0,0,유료,유료,280000,400,5,400,5,30000,37.496258,127.0517404
반포동방음언덕형구립주차장(구),서초구 반포동 730-0,노외 주차장,시간제 + 거주자 주차장,010-3035-2340,94,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.50486336,127.0183587
중앙로공영주차빌딩(구),서초구 방배동 977-17,노외 주차장,시간제 주차장,070-7841-5524,50,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.48225393,126.9920358
언남문화체육센터(구),서초구 양재동 310-0,노외 주차장,시간제 주차장,02-573-3297,92,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.47217874,127.0443181
치매지원센터(구),강남구 삼성동 113-26,노외 주차장,시간제 주차장,02-552-7849,115,유료,0,2400,0,2400,0,2400,무료,무료,280000,400,5,400,5,30000,37.5102479,127.0464583
수서역북 환승주차장(시),강남구 수서동 735-0,노외 주차장,시간제 주차장,02-2226-6404,570,유료,0,2400,0,2400,0,2400,무료,무료,120000,250,5,250,5,0,37.48801285,127.09995
서초역공영주차빌딩(기계식)(구),서초구 서초동 1542-12,노외 주차장,시간제 주차장,02-597-0908,102,유료,0,2400,0,2400,0,2400,무료,무료,180000,500,10,500,10,0,37.49053768,127.0089788
난곡동제1공영주차장(舊신림3동 공영주차장)(구),관악구 신림동 626-82,노외 주차장,시간제 + 거주자 주차장,02-2081-2670,119,유료,0,2400,0,2400,0,2400,무료,무료,0,50,5,50,5,0,37.47220821,126.9231583
언구비주차빌딩(구),서초구 반포동 741-3,노외 주차장,시간제 + 거주자 주차장,010-5538-2751,58,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.50474149,127.0209818
구룡공영주차빌딩(구),서초구 양재동 301-6,노외 주차장,시간제 주차장,02-573-2224,107,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.47419615,127.0459555
천호유수지 주차장(구),강동구 천호동 329-0,노외 주차장,시간제 주차장,02-473-3124,178,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,0,37.54482977,127.1218993
신천유수지주차장(시),송파구 신천동 14-0,노외 주차장,시간제 주차장,02-312-4173,222,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,0,37.52231457,127.1029033
무궁화공영주차장(구),서초구 서초동 1666-17,노외 주차장,시간제 + 거주자 주차장,080-330-3600,69,유료,0,2400,0,2400,0,2400,무료,무료,180000,500,10,500,10,20000,37.49237053,127.0167808
문정근린공원(구),송파구 문정동 38-3,노외 주차장,시간제 주차장,02-431-0166,286,유료,0,2400,0,2400,0,2400,무료,무료,98000,150,5,150,5,0,37.48599491,127.1246487
송파체비치 주차장(구),송파구 송파동 148-2,노외 주차장,시간제 주차장,02-2157-1031,40,유료,0,2400,0,2400,0,2400,무료,무료,40000,50,5,50,5,0,37.5063385,127.1178922
교대역동측주차장(구),서초구 서초동 1673-7,노외 주차장,시간제 주차장,080-330-3600,32,유료,900,2300,900,2300,900,2300,무료,무료,250000,800,10,800,10,30000,37.49383778,127.0155087
천호1동(구),강동구 천호동 221-3,노외 주차장,시간제 주차장,02-487-0073,192,유료,0,2400,0,2400,0,2400,무료,무료,90000,150,5,150,5,0,37.54490883,127.1364169
해공공영주차장(구),강동구 천호동 404-1,노외 주차장,시간제 주차장,02-478-6147,342,유료,0,2400,0,2400,0,2400,무료,무료,98000,150,5,150,5,0,37.54119808,127.128712
마천동1 공영주차장(구),송파구 마천동 214-0,노외 주차장,시간제 주차장,02-404-6275,217,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.49512534,127.1556049
미도아파트앞주차빌딩(구),서초구 반포동 49-8,노외 주차장,시간제 + 거주자 주차장,02-537-0154,181,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.50003784,127.0104628
동산마을구립주차장(구),서초구 양재동 370-5,노외 주차장,시간제 + 거주자 주차장,02-577-5333,121,유료,0,2400,0,2400,0,2400,무료,무료,180000,500,10,500,10,0,37.47009388,127.0443261
서래마을공영주차장(구),서초구 반포동 90-7,노외 주차장,시간제 주차장,02-3478-1841,78,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.49715663,126.9987789
천호3동(구),강동구 천호동 167-195,노외 주차장,시간제 주차장,02-472-0066,189,유료,0,2400,0,2400,0,2400,무료,무료,80000,150,5,150,5,0,37.53890256,127.1332549
방이동 공영주차장(구),송파구 방이동 52-1,노외 주차장,시간제 주차장,02-2043-0544,131,유료,0,2400,0,2400,0,2400,무료,무료,105000,150,5,150,5,0,37.51375908,127.1137851
명일동(구),강동구 명일동 312-250,노외 주차장,시간제 주차장,02-442-6124,253,유료,0,2400,0,2400,0,2400,무료,무료,100000,250,5,250,5,0,37.55097027,127.1429222
복정역 환승주차장(시),송파구 장지동 561-9,노외 주차장,시간제 주차장,02-3443-9240,365,유료,0,2400,0,2400,0,2400,무료,무료,65000,100,5,100,5,28800,37.4702319,127.1285805
아시아주차장(공영주차장)(구),송파구 잠실동 84-0,노외 주차장,시간제 주차장,02-2157-7734,115,유료,0,2400,0,2400,0,2400,무료,무료,168000,250,5,250,5,0,37.5102769,127.0762463
온조대왕 문화체육관옆(구),강동구 고덕동 300-0,노외 주차장,시간제 주차장,02-428-2020,25,유료,900,1800,900,1800,0,0,무료,유료,0,150,5,150,5,0,37.55756224,127.1571764
가락1동공영(구),송파구 가락동 98-1,노외 주차장,시간제 주차장,02-2157-1033,48,유료,0,2400,0,2400,0,2400,무료,무료,180000,250,5,250,5,24000,37.49442481,127.1188451
일원1동(기계식)(구),강남구 일원동 684-8,노외 주차장,시간제 주차장,02-2176-0945,68,유료,600,2200,0,0,0,0,유료,유료,70000,100,5,100,5,12000,37.48948769,127.0817655
마천동2공영주차장(구),송파구 마천동 364-5,노외 주차장,시간제 주차장,02-407-4947,116,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.49436437,127.1561092
남산한옥마을(시),중구 필동2가 83-1,노외 주차장,시간제 + 버스전용 주차장,02-2275-6122,17,유료,900,2000,900,2000,900,2000,무료,무료,0,250,5,250,5,0,37.56005799,126.9931608
도봉산(시),도봉구 도봉동 282-26,노외 주차장,시간제 주차장,02-2648-8292,194,유료,800,2200,800,2200,800,2200,무료,무료,180000,250,5,250,5,0,37.68764419,127.0406603
개운산(구),성북구 종암동 54-182,노외 주차장,시간제 주차장,,27,유료,900,1900,0,0,0,0,유료,유료,66000,900,30,300,10,10000,37.59688064,127.026406
필동 공영주차장(구),중구 필동3가 62-12,노외 주차장,시간제 + 거주자 주차장,02-2264-0986,48,유료,0,2400,0,2400,0,2400,무료,무료,140000,150,5,150,5,0,37.55660191,126.9958942
천호역(시),강동구 천호동 455-0,노외 주차장,시간제 주차장,02-2290-6201,1436,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,0,37.53849749,127.1251285
삼전동공영주차장(구),송파구 삼전동 175-8,노외 주차장,시간제 주차장,02-422-1055,198,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.50025109,127.0958954
안말(구),강동구 성내동 512-0,노외 주차장,시간제 주차장,02-482-3194,174,유료,0,2400,0,2400,0,2400,무료,무료,90000,150,5,150,5,0,37.53150994,127.1299606
송파동 공영주차장(구),송파구 송파동 128-0,노외 주차장,시간제 주차장,010-8129-2372,85,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.50704487,127.1133641
석촌고분 주차장(구),송파구 석촌동 248-0,노외 주차장,시간제 + 거주자 주차장,,63,유료,900,1800,900,1800,900,1800,무료,무료,0,50,5,50,5,0,37.5019629,127.1022954
가락2동 공영(구),송파구 가락동 80-2,노외 주차장,시간제 주차장,,84,유료,0,2400,0,2400,0,2400,무료,무료,180000,250,5,250,5,24000,37.49483782,127.119624
거여동 공영주차장(구),송파구 거여동 33-16,노외 주차장,시간제 주차장,02-402-1055,137,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.49227702,127.1503834
풍납2 공영주차장(구),송파구 풍납동 175-0,노외 주차장,시간제 주차장,02-486-5336,81,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.53604678,127.116075
풍납1공영주차장(구),송파구 풍납동 154-0,노외 주차장,시간제 주차장,,56,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,0,37.53551936,127.1202916
아카데미 노상공영(구),강북구 수유동 535-76 ,노상 주차장,시간제 + 거주자 주차장,,67,유료,900,1900,900,1500,900,1800,무료,무료,100000,200,5,200,5,10000,37.6438279,127.0036969
화곡4-1주택가공영주차장(구),강서구 화곡동 809-26,노외 주차장,시간제 주차장,02-2645-1574,138,유료,700,2300,0,0,0,0,유료,유료,50000,50,5,50,5,2000,37.53431225,126.8610576
화곡1-1 주택가공영주차장(구),강서구 화곡동 424-94,노외 주차장,시간제 주차장,02-2699-3993,98,유료,1000,1900,0,0,0,0,유료,유료,50000,50,5,50,5,2000,37.53142687,126.839887
곰달래 문화복지센터 공영주차장(구),강서구 화곡동 890-0,노외 주차장,시간제 주차장,02-2690-2818,245,유료,700,2300,900,1500,0,0,무료,유료,80000,100,5,100,5,5000,37.52904612,126.8488608
홍은 1동 제4 공영 주차장(구),서대문구 홍은동 11-23,노외 주차장,시간제 + 거주자 주차장,,105,유료,1000,1900,1000,1900,1000,1900,무료,무료,0,50,5,50,5,0,37.60142195,126.9489426
창천중교 공영주차장(구),마포구 노고산동 33-1,노외 주차장,시간제 주차장,02-300-5052,280,유료,0,2400,0,2400,0,2400,무료,무료,80000,200,5,200,5,0,37.55473789,126.9394374
동개울주차장(구),양천구 신정동 919-6,노외 주차장,시간제 주차장,02-2644-1385,40,유료,900,1900,0,0,0,0,유료,유료,70000,150,5,150,5,9000,37.52726441,126.855633
도화 공영주차장(구),마포구 도화동 557-0,노외 주차장,시간제 주차장,02-300-5052,65,유료,0,2400,0,2400,0,2400,무료,무료,170000,250,5,250,5,0,37.54155295,126.9499337
면목2동공영주차장(구),중랑구 면목동 146-1,노외 주차장,시간제 + 거주자 주차장,080-490-3894,199,유료,0,2400,0,2400,0,2400,무료,무료,0,100,5,100,5,0,37.58795027,127.0808579
도서관주차장(구),양천구 목동 905-32,노외 주차장,시간제 주차장,02)2290-6316,48,유료,900,1900,900,1500,0,0,무료,유료,70000,150,5,150,5,9000,37.53344049,126.8766097
중곡3동 마을공원 공영주차장(구),광진구 중곡동 195-1,노외 주차장,시간제 + 거주자 주차장,,162,유료,0,2400,0,2400,0,2400,무료,무료,0,75,5,75,5,0,37.56993873,127.0846931
도화공영주차장(구),동작구 상도동 244-183,노외 주차장,시간제 주차장,,58,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,35000,37.49982342,126.9355137
부군당길공영주차장(구),동대문구 전농동 273-1,노외 주차장,시간제 + 거주자 주차장,02-2247-9664~6,63,유료,900,1900,900,1900,900,1900,무료,무료,0,1000,60,0,0,10000,37.57823238,127.0546185
구산동마을공원지하공동주차장(구),은평구 구산동 340-1,노외 주차장,시간제 주차장,080-330-3600,77,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,0,37.61473937,126.9084649
가오리 공영주차장(구),강북구 수유동 349-3,노외 주차장,시간제 주차장,02-944-3046,120,유료,0,2400,0,2400,0,2400,무료,무료,60000,150,5,150,5,10000,37.64160736,127.0149816
삼양마을공원지하 공영주차장(구),강북구 미아동 748-2,노외 주차장,시간제 주차장,02-944-3047,95,유료,0,2400,0,2400,0,2400,무료,무료,100000,200,5,200,5,10000,37.62274538,127.0184279
색동공원 공영주차장(구),강북구 수유동 49-7,노외 주차장,시간제 주차장,02-985-3492,80,유료,0,2400,0,2400,0,2400,무료,무료,100000,200,5,200,5,10000,37.63322721,127.0207105
비봉주차장(구),종로구 구기동 139-9,노외 주차장,시간제 주차장,02-391-4272,40,유료,800,1800,800,1800,800,1800,무료,무료,100000,150,5,150,5,0,37.61217999,126.9565353
신도림역환승주차장(구),구로구 구로동 1-4,노외 주차장,시간제 주차장,,65,유료,0,2400,0,2400,0,2400,무료,무료,75000,100,5,100,5,0,37.50733447,126.8916532
구로아트밸리 지하주차장(구),구로구 구로동 102-0,노외 주차장,시간제 주차장,,245,유료,0,2400,0,2400,0,2400,무료,무료,112000,150,5,150,5,0,37.4969958,126.8895983
