업소 명,업종 명,업태 명,주소,위도,경도,X (N),Y (E),전화번호,지역구,,,,,,,,,,,,,,,X (N),Y (E),,가좌역,연남동,동교어린이공원,연트럴파크,홍대입구역 6번출구,참새방앗간 ,서강대역,서강대총동창회관,광성벤처프라자,공덕 파크자이,공덕역,브라운스톤 공덕,효창 푸르지오,효창공원역,,제한거리
본도시락(서대문점),일반음식점,한식, 통일로 149-1 (냉천동) ,37.56753262,126.9646299,452005.1432,196875.5741,,서대문구,,,,,,,,,,,,,,,452005.1432,196875.5741,,,,,,,,,,,,,,,,,
본도시락(신촌점),일반음식점,정종/대포집(선술집), 명물길 52 (창천동) ,37.55865651,126.9392912,451021.2485,194636.6422,023934356,서대문구,,,,,,,,,,,,,,,451021.2485,194636.6422,,,,,,,,,,,,,,,,,
본도시락,일반음식점,김밥(도시락), 백범로 205 (신공덕동 펜트라우스 지하2-21호) ,37.54410668,126.954131,449405.8214,195946.8853,01062397800,마포구,,,,,,,,,,,,,,,449405.8214,195946.8853,,,,,,,,,,,,,,,,,
본도시락홍대점,일반음식점,한식, 홍익로 10 (서교동 서교푸르지오상가 지하1층 107호) ,37.55376045,126.9236957,450478.9065,193258.4072,01098583727,마포구,,,,,,,,,,,,,,,450478.9065,193258.4072,,,,,,,,,,,,,,,,,
본도시락상암DMC점,일반음식점,한식, 월드컵북로 361 (상암동) ,37.5771106,126.8914036,453073.0288,190408.3485,01064001155,마포구,,,,,,,,,,,,,,,453073.0288,190408.3485,,,,,,,,,,,,,,,,,
롯데쇼핑(주) 롯데슈퍼 남가좌점,기타식품판매업,기타식품판매업, 거북골로  120 (남가좌동(동부센트레빌2층)) ,37.57549454,126.9161161,452891.4483,192590.8872,0222905734,서대문구,,,,,,,,,,,,,,,452891.4483,192590.8872,,,,,,,,,,,,,,,,,
명동면옥,일반음식점,한식, 충정로  7 구세군빌딩 지하2층(충정로3가) ,37.56011129,126.9622838,451181.6313,196667.999,029399632,서대문구,,,,,,,,,,,,,,,451181.6313,196667.999,,,,,,,,,,,,,,,,,
수협바다마트 원효점,안심식육판매점,안심식육판매점, 원효로 51 지하2층 (산천동 외2필지) ,37.53386246,126.9500687,448269.1431,195587.3283,0226078212,용산구,,,,,,,,,,,,,,,448269.1431,195587.3283,,,,,,,,,,,,,,,,,
아구가왔다 찜하러,일반음식점,한식, 응암로 65 ,37.57904018,126.9103067,453285.4061,192078.1486,023037749,서대문구,,,,,,,,,,,,,,,453285.4061,192078.1486,,,,,,,,,,,,,,,,,
제일정육점,안심식육판매점,안심식육판매점, 손기정로  ,37.55692155,126.9616199,450827.6692,196609.206,023633907,마포구,,,,,,,,,,,,,,,450827.6692,196609.206,,,,,,,,,,,,,,,,,
한국할인마트,안심식육판매점,안심식육판매점, 독막로 42 ,37.54780276,126.9178943,449818.1772,192745.2686,027163341,마포구,,,,,,,,,,,,,,,449818.1772,192745.2686,,,,,,,,,,,,,,,,,
예당축산,안심식육판매점,안심식육판매점, 큰우물로 53 ,37.54228979,126.9446317,449204.6429,195107.3858,027156283,마포구,,,,,,,,,,,,,,,449204.6429,195107.3858,,,,,,,,,,,,,,,,,
신안정육점,안심식육판매점,안심식육판매점, 광성로 44 ,37.54955929,126.9378546,450011.7565,194509.0575,027066637,마포구,,,,,,,,,,,,,,,450011.7565,194509.0575,,,,,,,,,,,,,,,,,
홈플러스테스코(주) 월드컵점,안심식육판매점,안심식육판매점, 월드컵로 240 월드컵경기장 내 ,37.56828971,126.8972753,452093.5337,190925.8865,028210088,마포구,,,,,,,,,,,,,,,452093.5337,190925.8865,,,,,,,,,,,,,,,,,
(주)농협유통하나로마트성산점 ,안심식육판매점,안심식육판매점, 월드컵북로 260 제1상가 001호 ,37.5730646,126.9010496,452623.077,191259.8465,028471062,마포구,,,,,,,,,,,,,,,452623.077,191259.8465,,,,,,,,,,,,,,,,,
신흥정육점,안심식육판매점,안심식육판매점, 월드컵북로 190 ,37.56836335,126.9079017,452100.7329,191864.5741,028225918,마포구,,,,,,,,,,,,,,,452100.7329,191864.5741,,,,,,,,,,,,,,,,,
(주)정우엠케이,안심식육판매점,안심식육판매점, 월드컵로 235 ㅏㅁ포농수산물시장 2303호 ,37.56519854,126.8984839,451750.3704,191032.2738,028886316,마포구,,,,,,,,,,,,,,,451750.3704,191032.2738,,,,,,,,,,,,,,,,,
명성한우,안심식육판매점,안심식육판매점, 월드컵로13길 40 1층(망원동) ,37.55551159,126.9079764,450674.4856,191869.7735,028126664,마포구,,,,,,,,,,,,,,,450674.4856,191869.7735,,,,,,,,,,,,,,,,,
토우축산,안심식육판매점,안심식육판매점, 삼개로 10 ,37.53955203,126.9474127,448900.6755,195352.9564,028221597,마포구,,,,,,,,,,,,,,,448900.6755,195352.9564,,,,,,,,,,,,,,,,,
원일정육점,안심식육판매점,안심식육판매점, 대흥로 169 ,37.55408613,126.9456235,450513.7028,195195.7752,0234776017,마포구,,,,,,,,,,,,,,,450513.7028,195195.7752,,,,,,,,,,,,,,,,,
(주)농협하나로유통 하나로마트 신촌점,안심식육판매점,안심식육판매점, 신촌로 66 ,37.55605831,126.9331366,450733.2793,194092.7073,0234762242,마포구,,,,,,,,,,,,,,,450733.2793,194092.7073,,,,,,,,,,,,,,,,,
롯데쇼핑(주)롯데슈퍼공덕점,안심식육판매점,안심식육판매점, 마포대로 109 ,37.54509648,126.9508986,449515.8096,195661.3195,025258085,마포구,,,,,,,,,,,,,,,449515.8096,195661.3195,,,,,,,,,,,,,,,,,
(주)농협하나로클럽용산점,안심식육판매점,안심식육판매점, 한강로2가 122 ,37.53043465,126.9702589,447887.9839,197371.5147,0226508988,용산구,,,,,,,,,,,,,,,447887.9839,197371.5147,,,,,,,,,,,,,,,,,
한일마트 ,안심식육판매점,안심식육판매점, 이촌로 280 ,37.51844939,126.9778697,446557.7263,198043.8342,0226158858,용산구,,,,,,,,,,,,,,,446557.7263,198043.8342,,,,,,,,,,,,,,,,,
파올로데마리아(Paolodemaria),일반음식점,경양식, 대사관로31길 13 (한남동 657-115 B동 지상12층) ,37.53397019,127.0057295,448279.9419,200506.3394,025999936,용산구,,,,,,,,,,,,,,,448279.9419,200506.3394,,,,,,,,,,,,,,,,,
히비끼 신촌지점,일반음식점,한식, 신촌로 83 (창천동현대백화점 신촌점 10층) ,37.55608144,126.9358437,450735.6791,194331.8787,0231452902,서대문구,,,,,,,,,,,,,,,450735.6791,194331.8787,,,,,,,,,,,,,,,,,
파리바게뜨,제과점영업,, 대사관로 71 (한남동(지상1층)) ,37.53339714,127.0059874,448216.3487,200529.1366,027980012,용산구,,,,,,,,,,,,,,,448216.3487,200529.1366,,,,,,,,,,,,,,,,,
파리바게뜨(만리점),제과점영업,, 만리재로 134 (서계동(지상1층)) ,37.55133927,126.9625688,450208.1355,196692.796,0226952500,용산구,,,,,,,,,,,,,,,450208.1355,196692.796,,,,,,,,,,,,,,,,,
행운떡전문점,즉석판매제조가공업,즉석판매제조가공업, 녹사평대로 210-54 ,37.53674836,126.98764,448588.3089,198907.7308,027932208,용산구,,,,,,,,,,,,,,,448588.3089,198907.7308,,,,,,,,,,,,,,,,,
보노보노 홍대점,일반음식점,경양식, 양화로 129 ,37.55505951,126.9206931,450623.2911,192993.239,023341238,마포구,,,,,,,,,,,,,,,450623.2911,192993.239,,,,,,,,,,,,,,,,,
육쌈냉면,일반음식점,일식, 도화길 29 (도화동 1층) ,37.54090069,126.9491588,449050.2595,195507.3379,027120905,마포구,,,,,,,,,,,,,,,449050.2595,195507.3379,,,,,,,,,,,,,,,,,
지호한방삼계탕,일반음식점,한식, 마포대로  127 풍림VIP텔 1층 102호 ,37.54619621,126.9521426,449637.7966,195771.3063,027153700,마포구,,,,,,,,,,,,,,,449637.7966,195771.3063,,,,,,,,,,,,,,,,,
왕타이,일반음식점,중국식, 이태원로 151 ,37.53448173,126.9907224,448336.7359,199180.0982,027492746,용산구,,,,,,,,,,,,,,,448336.7359,199180.0982,,,,,,,,,,,,,,,,,
놀부부대찌개,일반음식점,한식, 월드컵북로  396 누리꿈스퀘어 지하 1034~1036호 ,37.57944137,126.8903225,453331.8011,190313.1599,0221328787,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
처음처럼,일반음식점,한식, 마포대로 214 (아현동 105 106호) ,37.55285832,126.9571857,450376.9175,196217.2529,023136992,마포구,,,,,,,,,,,,,,,450376.9175,196217.2529,,,,,,,,,,,,,,,,,
석양집,일반음식점,한식, 토정로37길 9 (용강동 E동 9호) ,37.54018145,126.9446243,448970.668,195106.5859,027166847,마포구,,,,,,,,,,,,,,,448970.668,195106.5859,,,,,,,,,,,,,,,,,
샤오훼이양샤브샤브,일반음식점,중국식, 홍익로 25 지상5층 (서교동 서교호텔별관) ,37.55440443,126.9219658,450550.4989,193105.6255,023363133,마포구,,,,,,,,,,,,,,,450550.4989,193105.6255,,,,,,,,,,,,,,,,,
놀부보쌈놀부부대찌개,일반음식점,한식, 월드컵로 87 (망원동 마포로얄프라자 201~203호) ,37.55647484,126.9092428,450781.2741,191981.7601,023229197,마포구,,,,,,,,,,,,,,,450781.2741,191981.7601,,,,,,,,,,,,,,,,,
음메꿀꿀참숯화로,일반음식점,한식, 보광로60길 7 ,37.53408553,126.994533,448292.7406,199516.8578,027971112,용산구,,,,,,,,,,,,,,,448292.7406,199516.8578,,,,,,,,,,,,,,,,,
젠,일반음식점,경양식, 와우산로17길 19-8 (서교동 1~2층) ,37.54991719,126.921554,450052.5522,193068.8299,023257948,마포구,,,,,,,,,,,,,,,450052.5522,193068.8299,,,,,,,,,,,,,,,,,
모글인터내쇼날,일반음식점,경양식, 이태원로27가길 36 ,37.53522072,126.993225,448418.7271,199401.2717,0207965501,용산구,,,,,,,,,,,,,,,448418.7271,199401.2717,,,,,,,,,,,,,,,,,
조박집투,일반음식점,한식, 토정로 311 (용강동 1층) ,37.54016654,126.9435697,448969.0682,195013.3971,027184410,마포구,,,,,,,,,,,,,,,448969.0682,195013.3971,,,,,,,,,,,,,,,,,
(주)신세계푸드 보노보노마포점,일반음식점,경양식, 마포대로 136 (공덕동 지하1층) ,37.54638406,126.9532605,449658.5944,195870.0945,027151239,마포구,,,,,,,,,,,,,,,449658.5944,195870.0945,,,,,,,,,,,,,,,,,
(주)포세카 청류동,일반음식점,한식, 마포대로 53 지상2층 (도화동 마포트라펠리스) ,37.54143315,126.9470538,449109.4531,195321.3602,027111325,마포구,,,,,,,,,,,,,,,449109.4531,195321.3602,,,,,,,,,,,,,,,,,
지호한방삼계탕 연희점,일반음식점,한식, 연희로25길 10 (연희동(지하1층~지상1층)) ,37.57289345,126.9347969,452601.4793,194240.6896,0203855758,서대문구,,,,,,,,,,,,,,,452601.4793,194240.6896,,,,,,,,,,,,,,,,,
비비고상암점,일반음식점,한식, 상암산로 66  CJ E&amp;M센터 지하1층 ,37.57839733,126.891524,453215.8135,190419.1472,0267404300,마포구,,,,,,,,,,,,,,,453215.8135,190419.1472,,,,,,,,,,,,,,,,,
강진수산물직판장,일반음식점,일식, 마포대로  63-8 삼창빌딩 지하 1층 78동 87호 ,37.54225881,126.9478136,449201.0433,195388.5522,027040744,마포구,,,,,,,,,,,,,,,449201.0433,195388.5522,,,,,,,,,,,,,,,,,
소도노리,일반음식점,한식, 원효로 128 (원효로3가 51-37 지상1층) ,37.53329959,126.9576495,448206.3498,196257.2481,027061245,용산구,,,,,,,,,,,,,,,448206.3498,196257.2481,,,,,,,,,,,,,,,,,
진부령황태촌,일반음식점,한식, 서강로 102 (신수동 1층) ,37.55207243,126.9333711,450290.9267,194113.1049,027039285,마포구,,,,,,,,,,,,,,,450290.9267,194113.1049,,,,,,,,,,,,,,,,,
제이에스피(블리스),일반음식점,경양식, 이태원로 173-7 (이태원동 119-7 지상1층2층4층) ,37.53487473,126.993225,448380.3312,199401.2717,027981125,용산구,,,,,,,,,,,,,,,448380.3312,199401.2717,,,,,,,,,,,,,,,,,
(주)롯데리아 T.G.I.F 신촌점,일반음식점,경양식, 연세로 13 (10층) ,37.55673775,126.9365585,450808.4713,194395.0711,0231411671,서대문구,,,,,,,,,,,,,,,450808.4713,194395.0711,,,,,,,,,,,,,,,,,
채선당(신촌점),일반음식점,한식, 연세로 23 (창천동(지하1층)) ,37.55776135,126.9366889,450922.0591,194406.6697,023365006,서대문구,,,,,,,,,,,,,,,450922.0591,194406.6697,,,,,,,,,,,,,,,,,
파리바게뜨,제과점영업,제과점영업, 세검정로 52-1 (홍제동266-151 1층1호1층2호1층3호) ,37.59238628,126.9470766,454764.0478,195326.5596,023919401,서대문구,,,,,,,,,,,,,,,454764.0478,195326.5596,,,,,,,,,,,,,,,,,
파리바게뜨홍제인왕점,제과점영업,제과점영업, 세무서길 27 (홍제동) ,37.58930773,126.9454167,454422.4844,195179.7772,023793304,서대문구,,,,,,,,,,,,,,,454422.4844,195179.7772,,,,,,,,,,,,,,,,,
파리바게트(홍제역점),제과점영업,, 통일로37길 5 (홍제동지상1층) ,37.58781536,126.9447067,454256.9021,195116.9847,0232178200,서대문구,,,,,,,,,,,,,,,454256.9021,195116.9847,,,,,,,,,,,,,,,,,
뚜레쥬르 홍제3동점,제과점영업,, 세검정로 54 (홍제동지상1층) ,37.59253774,126.9472939,454780.846,195345.7573,0232163366,서대문구,,,,,,,,,,,,,,,454780.846,195345.7573,,,,,,,,,,,,,,,,,
김용현베이커리,제과점영업,, 홍은중앙로 100 (홍은동외 1필지) ,37.59918032,126.9483537,455517.9671,195439.7461,023952416,서대문구,,,,,,,,,,,,,,,455517.9671,195439.7461,,,,,,,,,,,,,,,,,
뚜레쥬르홍은점,제과점영업,, 가좌로 141 (홍은동) ,37.58452759,126.9236281,453893.341,193255.2076,023745505,서대문구,,,,,,,,,,,,,,,453893.341,193255.2076,,,,,,,,,,,,,,,,,
파리바게뜨충암점,제과점영업,, 가좌로 148 (홍은동) ,37.58520869,126.9235459,453968.9329,193248.0085,023722559,서대문구,,,,,,,,,,,,,,,453968.9329,193248.0085,,,,,,,,,,,,,,,,,
파리바게트 서대문행복점,제과점영업,, 충정로9길 6 (충정로2가) ,37.56446215,126.9650479,451664.3797,196912.3697,023130482,서대문구,,,,,,,,,,,,,,,451664.3797,196912.3697,,,,,,,,,,,,,,,,,
쿠헨 브로트,제과점영업,제과점영업, 연희맛로 28 (연희동) ,37.56727961,126.9305232,451978.746,193862.7349,023348225,서대문구,,,,,,,,,,,,,,,451978.746,193862.7349,,,,,,,,,,,,,,,,,
동네빵네협동조합(독일제과),제과점영업,제과점영업, 신촌로 83 (창천동 현대백화점 지층) ,37.55608144,126.9358437,450735.6791,194331.8787,023241148,서대문구,,,,,,,,,,,,,,,450735.6791,194331.8787,,,,,,,,,,,,,,,,,
파리바게뜨연희안산점,제과점영업,, 연희로 198 (연희동외1필지 (지상12층)) ,37.57467067,126.9356286,452798.6582,194314.2808,023226222,서대문구,,,,,,,,,,,,,,,452798.6582,194314.2808,,,,,,,,,,,,,,,,,
파리바게뜨(아현점),제과점영업,, 북아현로 18 (북아현동(지상12층)) ,37.55900654,126.9566752,451059.2444,196172.4583,023622005,서대문구,,,,,,,,,,,,,,,451059.2444,196172.4583,,,,,,,,,,,,,,,,,
파리바게뜨(북가좌은가공원점),제과점영업,, 증가로20가길 87 (북가좌동(지상1층)) ,37.5824094,126.919618,453658.5661,192900.8501,023055122,서대문구,,,,,,,,,,,,,,,453658.5661,192900.8501,,,,,,,,,,,,,,,,,
뚜레쥬르 가재울뉴타운점,제과점영업,제과점영업, 거북골로14길 32 (북가좌동현대아이파크 상가 103호 (지하3층)) ,37.57698902,126.9144888,453057.4305,192447.3044,023050855,서대문구,,,,,,,,,,,,,,,453057.4305,192447.3044,,,,,,,,,,,,,,,,,
파리바게트 가재울뉴타운점,제과점영업,, 거북골로 120 (남가좌동가재울센트레빌A.상가 3-2a3-2b (지하2층)) ,37.57543689,126.9161433,452885.0489,192593.2869,023753337,서대문구,,,,,,,,,,,,,,,452885.0489,192593.2869,,,,,,,,,,,,,,,,,
빵굼터 착한빵집,제과점영업,제과점영업, 증가로 138 (남가좌동) ,37.57771517,126.9222358,453137.4219,193131.6224,023028176,서대문구,,,,,,,,,,,,,,,453137.4219,193131.6224,,,,,,,,,,,,,,,,,
뚜레쥬르 증산역점,제과점영업,, 증가로 259 (북가좌동(101호)) ,37.58366473,126.9111662,453798.5511,192154.5394,023056780,서대문구,,,,,,,,,,,,,,,453798.5511,192154.5394,,,,,,,,,,,,,,,,,
파리바게뜨명지대점,제과점영업,, 증가로 130 (남가좌동(지상1층)) ,37.57757531,126.9233001,453121.8236,193225.6112,023038202,서대문구,,,,,,,,,,,,,,,453121.8236,193225.6112,,,,,,,,,,,,,,,,,
쉐프과자점,제과점영업,, 포은로 40-1 (합정동) ,37.55117908,126.9073208,450193.737,191811.3805,0231433605,마포구,,,,,,,,,,,,,,,450193.737,191811.3805,,,,,,,,,,,,,,,,,
파리바게트(합정역사거리점),제과점영업,, 독막로 4 (합정동 12층) ,37.548636,126.9138422,449910.9673,192387.3115,023228203,마포구,,,,,,,,,,,,,,,449910.9673,192387.3115,,,,,,,,,,,,,,,,,
파리바게뜨,제과점영업,, 서강로 111 (창전동) ,37.5530742,126.9331257,450402.1148,194091.5075,023324820,마포구,,,,,,,,,,,,,,,450402.1148,194091.5075,,,,,,,,,,,,,,,,,
마르메종과자점,제과점영업,, 월드컵북로 236 (중동78호) ,37.57030232,126.9034304,452316.3098,191469.8214,023074836,마포구,,,,,,,,,,,,,,,452316.3098,191469.8214,,,,,,,,,,,,,,,,,
파리바게뜨 성산1동점,제과점영업,, 월드컵로 148 (성산동1층) ,37.56118253,126.9057692,451304.0182,191675.3968,023383433,마포구,,,,,,,,,,,,,,,451304.0182,191675.3968,,,,,,,,,,,,,,,,,
뚜레쥬르마포성산점,제과점영업,제과점영업, 월드컵북로 184 (성산동) ,37.56812946,126.9083729,452074.7357,191906.1691,023049469,마포구,,,,,,,,,,,,,,,452074.7357,191906.1691,,,,,,,,,,,,,,,,,
파리바게뜨합정역점,제과점영업,, 양화로 71 (서교동1층) ,37.55129361,126.9158761,450205.7358,192567.29,028211045,마포구,,,,,,,,,,,,,,,450205.7358,192567.29,,,,,,,,,,,,,,,,,
파리바게뜨KBS미디어센터점,제과점영업,, 매봉산로 45 (상암동DMC E3-1 KBS 미디어센터1층상가7-2호) ,37.5765012,126.8910558,453005.436,190377.5522,028121597,마포구,,,,,,,,,,,,,,,453005.436,190377.5522,,,,,,,,,,,,,,,,,
파리바게뜨,제과점영업,제과점영업, 와우산로 40 (상수동창영빌딩 1층) ,37.54796851,126.9232037,449836.1753,193214.4125,023257120,마포구,,,,,,,,,,,,,,,449836.1753,193214.4125,,,,,,,,,,,,,,,,,
뚜레쥬르,제과점영업,제과점영업, 월드컵로 163 (망원동12층) ,37.56212561,126.9043238,451408.807,191547.812,028122551,마포구,,,,,,,,,,,,,,,451408.807,191547.812,,,,,,,,,,,,,,,,,
파리바게뜨마포점,제과점영업,, 삼개로 19 (도화동12층) ,37.53864391,126.9476125,448799.8863,195370.5543,027034214,마포구,,,,,,,,,,,,,,,448799.8863,195370.5543,,,,,,,,,,,,,,,,,
뚜레쥬르,제과점영업,, 대흥로 194 (대흥동외1필지 1 2층) ,37.55623434,126.9461199,450752.0773,195239.77,027163341,마포구,,,,,,,,,,,,,,,450752.0773,195239.77,,,,,,,,,,,,,,,,,
(주)신라명과공덕역점,제과점영업,제과점영업, 백범로  200(지하1층 공덕역 지하철역사내 5호선) ,37.54352557,126.9519497,449341.4283,195754.1084,027066637,마포구,,,,,,,,,,,,,,,449341.4283,195754.1084,,,,,,,,,,,,,,,,,
롯데쇼핑(주)롯데슈퍼 원효로점,기타식품판매업,기타식품판매업, 백범로 341 (원효로1가리첸시아용산 에이동 지하1층(101~111 126호)) ,37.53793759,126.9679749,448720.6948,197169.9389,,용산구,,,,,,,,,,,,,,,448720.6948,197169.9389,,,,,,,,,,,,,,,,,
롯데쇼핑(주)롯데수퍼신동아점,기타식품판매업,기타식품판매업, 이촌로 352 (용산동6가지하) ,37.51738375,126.9851773,446439.3389,198689.7569,027981652,용산구,,,,,,,,,,,,,,,446439.3389,198689.7569,,,,,,,,,,,,,,,,,
롯데쇼핑(주)롯데슈퍼 홍제점,기타식품판매업,기타식품판매업, 통일로 413 (홍제동101호 103호(지상1층)) ,37.58617995,126.9464379,454075.3215,195269.7664,023915601,서대문구,,,,,,,,,,,,,,,454075.3215,195269.7664,,,,,,,,,,,,,,,,,
(주)합정마트,기타식품판매업,기타식품판매업, 양화진길 5 (합정동) ,37.54821025,126.9131863,449863.7724,192329.3185,023342425,마포구,,,,,,,,,,,,,,,449863.7724,192329.3185,,,,,,,,,,,,,,,,,
(주)농협유통 하나로마트 성산점,기타식품판매업,기타식품판매업, 월드컵북로 233 (성산동 제1상가 001호) ,37.56972541,126.9031006,452252.3167,191440.6249,023043448,마포구,,,,,,,,,,,,,,,452252.3167,191440.6249,,,,,,,,,,,,,,,,,
연화방,일반음식점,중국식, 회나무로 66 (이태원동 239-4 지상1층) ,37.54011499,126.9938492,448961.8689,199456.4651,027974343,용산구,,,,,,,,,,,,,,,448961.8689,199456.4651,,,,,,,,,,,,,,,,,
한방족발,일반음식점,한식, 후암로 97 (동자동 11-5 지상1층) ,37.55336433,126.9747132,450432.5115,197765.8675,023187764,용산구,,,,,,,,,,,,,,,450432.5115,197765.8675,,,,,,,,,,,,,,,,,
중국원,일반음식점,중국식, 연희맛로 32 (연희동16호 지상3층) ,37.56754647,126.9307946,452008.3428,193886.732,023325075,서대문구,,,,,,,,,,,,,,,452008.3428,193886.732,,,,,,,,,,,,,,,,,
중국원,일반음식점,중국식, 연희맛로 32 3~5층 (연희동) ,37.56754647,126.9307946,452008.3428,193886.732,0231418688,서대문구,,,,,,,,,,,,,,,452008.3428,193886.732,,,,,,,,,,,,,,,,,
